State,Week,Value
Idaho,07/09/2018,0
Idaho,14/09/2018,0
Idaho,21/09/2018,0
Idaho,28/09/2018,0
Idaho,05/10/2018,0
Idaho,12/10/2018,0
Idaho,19/10/2018,0
Idaho,26/10/2018,0
Idaho,02/11/2018,0
Idaho,09/11/2018,0
Idaho,16/11/2018,0
Idaho,21/11/2018,0
Idaho,30/11/2018,0
Idaho,07/12/2018,0
Idaho,14/12/2018,0
Idaho,21/12/2018,0
Idaho,28/12/2018,0
Idaho,04/01/2019,0
Idaho,11/01/2019,0
Idaho,18/01/2019,0
Idaho,25/01/2019,0
Idaho,01/02/2019,0
Idaho,08/02/2019,0
Idaho,15/02/2019,0
Idaho,22/02/2019,0
Idaho,01/03/2019,0
Idaho,08/03/2019,0
Idaho,15/03/2019,0
Idaho,22/03/2019,0
Idaho,29/03/2019,0
Idaho,05/04/2019,0
Idaho,12/04/2019,0
Idaho,18/04/2019,0
Idaho,26/04/2019,0
Idaho,03/05/2019,0
Idaho,10/05/2019,0
Idaho,17/05/2019,0
Idaho,24/05/2019,0
Idaho,31/05/2019,0
Idaho,07/06/2019,0
Idaho,14/06/2019,0
Idaho,21/06/2019,0
Idaho,28/06/2019,0
Idaho,03/07/2019,0
Idaho,12/07/2019,0
Idaho,19/07/2019,0
Idaho,26/07/2019,0
Idaho,02/08/2019,0
Idaho,09/08/2019,0
Idaho,16/08/2019,0
Idaho,23/08/2019,0
Idaho,30/08/2019,0
Idaho,06/09/2019,0
Idaho,13/09/2019,0
Idaho,20/09/2019,0
Idaho,27/09/2019,0
Idaho,04/10/2019,0
Idaho,11/10/2019,0
Idaho,18/10/2019,0
Idaho,25/10/2019,0
Idaho,01/11/2019,0
Idaho,08/11/2019,0
Idaho,15/11/2019,0
Idaho,22/11/2019,0
Idaho,27/11/2019,0
Idaho,06/12/2019,0
Idaho,13/12/2019,0
Idaho,20/12/2019,0
Idaho,27/12/2019,0
Idaho,03/01/2020,0
Idaho,10/01/2020,0
Idaho,17/01/2020,0
Idaho,24/01/2020,0
Idaho,31/01/2020,0
Idaho,07/02/2020,0
Idaho,14/02/2020,0
Idaho,21/02/2020,0
Idaho,28/02/2020,0
Idaho,06/03/2020,0
Idaho,13/03/2020,0
Idaho,20/03/2020,0
Illinois,07/01/2000,0
Illinois,14/01/2000,0
Illinois,21/01/2000,0
Illinois,28/01/2000,0
Illinois,04/02/2000,0
Illinois,11/02/2000,0
Illinois,18/02/2000,0
Illinois,25/02/2000,0
Illinois,03/03/2000,0
Illinois,10/03/2000,0
Illinois,17/03/2000,0
Illinois,24/03/2000,0
Illinois,31/03/2000,0
Illinois,07/04/2000,0
Illinois,14/04/2000,0
Illinois,20/04/2000,0
Illinois,28/04/2000,0
Illinois,05/05/2000,0
Illinois,12/05/2000,0
Illinois,19/05/2000,0
Illinois,26/05/2000,0
Illinois,02/06/2000,0
Illinois,09/06/2000,0
Illinois,16/06/2000,0
Illinois,23/06/2000,0
Illinois,30/06/2000,0
Illinois,07/07/2000,0
Illinois,14/07/2000,0
Illinois,21/07/2000,0
Illinois,28/07/2000,0
Illinois,04/08/2000,0
Illinois,11/08/2000,0
Illinois,18/08/2000,0
Illinois,25/08/2000,0
Illinois,01/09/2000,0
Illinois,08/09/2000,0
Illinois,15/09/2000,0
Illinois,22/09/2000,0
Illinois,29/09/2000,0
Illinois,06/10/2000,0
Illinois,13/10/2000,0
Illinois,20/10/2000,0
Illinois,27/10/2000,0
Illinois,03/11/2000,0
Illinois,10/11/2000,0
Illinois,17/11/2000,0
Illinois,22/11/2000,0
Illinois,01/12/2000,0
Illinois,08/12/2000,0
Illinois,15/12/2000,0
Illinois,21/12/2000,0
Illinois,29/12/2000,0
Illinois,05/01/2001,0
Illinois,12/01/2001,0
Illinois,19/01/2001,0
Illinois,26/01/2001,0
Illinois,02/02/2001,0
Illinois,09/02/2001,0
Illinois,16/02/2001,0
Illinois,23/02/2001,0
Illinois,02/03/2001,0
Illinois,09/03/2001,0
Illinois,16/03/2001,0
Illinois,23/03/2001,0
Illinois,30/03/2001,0
Illinois,06/04/2001,0
Illinois,12/04/2001,0
Illinois,20/04/2001,0
Illinois,27/04/2001,0
Illinois,04/05/2001,0
Illinois,11/05/2001,0
Illinois,18/05/2001,0
Illinois,25/05/2001,0
Illinois,01/06/2001,0
Illinois,08/06/2001,0
Illinois,15/06/2001,0
Illinois,22/06/2001,0
Illinois,29/06/2001,0
Illinois,06/07/2001,0
Illinois,13/07/2001,0
Illinois,20/07/2001,0
Illinois,27/07/2001,0
Illinois,03/08/2001,0
Illinois,10/08/2001,0
Illinois,17/08/2001,0
Illinois,24/08/2001,0
Illinois,31/08/2001,0
Illinois,07/09/2001,0
Illinois,14/09/2001,0
Illinois,21/09/2001,0
Illinois,28/09/2001,0
Illinois,05/10/2001,0
Illinois,12/10/2001,0
Illinois,19/10/2001,0
Illinois,26/10/2001,0
Illinois,02/11/2001,0
Illinois,09/11/2001,0
Illinois,16/11/2001,0
Illinois,21/11/2001,0
Illinois,30/11/2001,0
Illinois,07/12/2001,0
Illinois,14/12/2001,0
Illinois,21/12/2001,0
Illinois,28/12/2001,0
Illinois,04/01/2002,0
Illinois,11/01/2002,0
Illinois,18/01/2002,0
Illinois,25/01/2002,0
Illinois,01/02/2002,0
Illinois,08/02/2002,0
Illinois,15/02/2002,0
Illinois,22/02/2002,0
Illinois,01/03/2002,0
Illinois,08/03/2002,0
Illinois,15/03/2002,0
Illinois,22/03/2002,0
Illinois,28/03/2002,0
Illinois,05/04/2002,0
Illinois,12/04/2002,0
Illinois,19/04/2002,0
Illinois,26/04/2002,0
Illinois,03/05/2002,0
Illinois,10/05/2002,0
Illinois,17/05/2002,0
Illinois,24/05/2002,0
Illinois,31/05/2002,0
Illinois,07/06/2002,0
Illinois,14/06/2002,0
Illinois,21/06/2002,0
Illinois,28/06/2002,0
Illinois,03/07/2002,0
Illinois,12/07/2002,0
Illinois,19/07/2002,0
Illinois,26/07/2002,0
Illinois,02/08/2002,0
Illinois,09/08/2002,0
Illinois,16/08/2002,0
Illinois,23/08/2002,0
Illinois,30/08/2002,0
Illinois,06/09/2002,0
Illinois,13/09/2002,0
Illinois,20/09/2002,0
Illinois,27/09/2002,0
Illinois,04/10/2002,0
Illinois,11/10/2002,0
Illinois,18/10/2002,0
Illinois,25/10/2002,0
Illinois,01/11/2002,0
Illinois,08/11/2002,0
Illinois,15/11/2002,0
Illinois,22/11/2002,0
Illinois,27/11/2002,0
Illinois,06/12/2002,0
Illinois,13/12/2002,0
Illinois,20/12/2002,0
Illinois,27/12/2002,0
Illinois,03/01/2003,0
Illinois,10/01/2003,0
Illinois,17/01/2003,0
Illinois,24/01/2003,0
Illinois,31/01/2003,0
Illinois,07/02/2003,0
Illinois,14/02/2003,0
Illinois,21/02/2003,0
Illinois,28/02/2003,0
Illinois,07/03/2003,0
Illinois,14/03/2003,0
Illinois,21/03/2003,0
Illinois,28/03/2003,0
Illinois,04/04/2003,0
Illinois,11/04/2003,0
Illinois,17/04/2003,0
Illinois,25/04/2003,0
Illinois,02/05/2003,0
Illinois,09/05/2003,0
Illinois,16/05/2003,0
Illinois,23/05/2003,0
Illinois,30/05/2003,0
Illinois,06/06/2003,0
Illinois,13/06/2003,0
Illinois,20/06/2003,0
Illinois,27/06/2003,0
Illinois,03/07/2003,0
Illinois,11/07/2003,0
Illinois,18/07/2003,0
Illinois,25/07/2003,0
Illinois,01/08/2003,0
Illinois,08/08/2003,0
Illinois,15/08/2003,0
Illinois,22/08/2003,0
Illinois,29/08/2003,0
Illinois,05/09/2003,0
Illinois,12/09/2003,0
Illinois,19/09/2003,0
Illinois,26/09/2003,0
Illinois,03/10/2003,0
Illinois,10/10/2003,0
Illinois,17/10/2003,0
Illinois,24/10/2003,0
Illinois,31/10/2003,0
Illinois,07/11/2003,0
Illinois,14/11/2003,0
Illinois,21/11/2003,0
Illinois,26/11/2003,0
Illinois,05/12/2003,0
Illinois,12/12/2003,0
Illinois,19/12/2003,0
Illinois,23/12/2003,0
Illinois,31/12/2003,0
Illinois,09/01/2004,0
Illinois,16/01/2004,0
Illinois,23/01/2004,0
Illinois,30/01/2004,0
Illinois,06/02/2004,0
Illinois,13/02/2004,0
Illinois,20/02/2004,0
Illinois,27/02/2004,0
Illinois,05/03/2004,0
Illinois,12/03/2004,0
Illinois,19/03/2004,0
Illinois,26/03/2004,0
Illinois,02/04/2004,0
Illinois,08/04/2004,0
Illinois,16/04/2004,0
Illinois,23/04/2004,0
Illinois,30/04/2004,0
Illinois,07/05/2004,0
Illinois,14/05/2004,0
Illinois,21/05/2004,0
Illinois,28/05/2004,0
Illinois,04/06/2004,0
Illinois,11/06/2004,0
Illinois,18/06/2004,0
Illinois,25/06/2004,0
Illinois,02/07/2004,0
Illinois,09/07/2004,0
Illinois,16/07/2004,0
Illinois,23/07/2004,0
Illinois,30/07/2004,0
Illinois,06/08/2004,0
Illinois,13/08/2004,0
Illinois,20/08/2004,0
Illinois,27/08/2004,0
Illinois,03/09/2004,0
Illinois,10/09/2004,0
Illinois,17/09/2004,0
Illinois,24/09/2004,0
Illinois,01/10/2004,0
Illinois,08/10/2004,0
Illinois,15/10/2004,0
Illinois,22/10/2004,0
Illinois,29/10/2004,0
Illinois,05/11/2004,0
Illinois,12/11/2004,0
Illinois,19/11/2004,0
Illinois,24/11/2004,0
Illinois,03/12/2004,0
Illinois,10/12/2004,0
Illinois,17/12/2004,0
Illinois,23/12/2004,0
Illinois,31/12/2004,0
Illinois,07/01/2005,0
Illinois,14/01/2005,0
Illinois,21/01/2005,0
Illinois,28/01/2005,0
Illinois,04/02/2005,0
Illinois,11/02/2005,0
Illinois,18/02/2005,0
Illinois,25/02/2005,0
Illinois,04/03/2005,0
Illinois,11/03/2005,0
Illinois,18/03/2005,0
Illinois,24/03/2005,0
Illinois,01/04/2005,0
Illinois,08/04/2005,0
Illinois,15/04/2005,0
Illinois,22/04/2005,0
Illinois,29/04/2005,0
Illinois,06/05/2005,0
Illinois,13/05/2005,0
Illinois,20/05/2005,0
Illinois,27/05/2005,0
Illinois,03/06/2005,0
Illinois,10/06/2005,0
Illinois,17/06/2005,0
Illinois,24/06/2005,0
Illinois,01/07/2005,0
Illinois,08/07/2005,0
Illinois,15/07/2005,0
Illinois,22/07/2005,0
Illinois,29/07/2005,0
Illinois,05/08/2005,0
Illinois,12/08/2005,0
Illinois,19/08/2005,0
Illinois,26/08/2005,0
Illinois,02/09/2005,0
Illinois,09/09/2005,0
Illinois,16/09/2005,0
Illinois,23/09/2005,0
Illinois,30/09/2005,0
Illinois,07/10/2005,0
Illinois,14/10/2005,0
Illinois,21/10/2005,0
Illinois,28/10/2005,0
Illinois,04/11/2005,0
Illinois,11/11/2005,0
Illinois,18/11/2005,0
Illinois,23/11/2005,0
Illinois,02/12/2005,0
Illinois,09/12/2005,0
Illinois,16/12/2005,0
Illinois,22/12/2005,0
Illinois,30/12/2005,0
Illinois,06/01/2006,0
Illinois,13/01/2006,0
Illinois,20/01/2006,0
Illinois,27/01/2006,0
Illinois,03/02/2006,0
Illinois,10/02/2006,0
Illinois,17/02/2006,0
Illinois,24/02/2006,0
Illinois,03/03/2006,0
Illinois,10/03/2006,0
Illinois,17/03/2006,0
Illinois,24/03/2006,0
Illinois,31/03/2006,0
Illinois,07/04/2006,0
Illinois,13/04/2006,0
Illinois,21/04/2006,0
Illinois,28/04/2006,0
Illinois,05/05/2006,0
Illinois,12/05/2006,0
Illinois,19/05/2006,0
Illinois,26/05/2006,0
Illinois,02/06/2006,0
Illinois,09/06/2006,0
Illinois,16/06/2006,0
Illinois,23/06/2006,0
Illinois,30/06/2006,0
Illinois,07/07/2006,0
Illinois,14/07/2006,0
Illinois,21/07/2006,0
Illinois,28/07/2006,0
Illinois,04/08/2006,0
Illinois,11/08/2006,0
Illinois,18/08/2006,0
Illinois,25/08/2006,0
Illinois,01/09/2006,0
Illinois,08/09/2006,0
Illinois,15/09/2006,0
Illinois,22/09/2006,0
Illinois,29/09/2006,0
Illinois,06/10/2006,0
Illinois,13/10/2006,0
Illinois,20/10/2006,0
Illinois,27/10/2006,0
Illinois,03/11/2006,0
Illinois,10/11/2006,0
Illinois,17/11/2006,0
Illinois,22/11/2006,0
Illinois,01/12/2006,0
Illinois,08/12/2006,0
Illinois,15/12/2006,0
Illinois,22/12/2006,0
Illinois,29/12/2006,0
Illinois,05/01/2007,0
Illinois,12/01/2007,0
Illinois,19/01/2007,0
Illinois,26/01/2007,0
Illinois,02/02/2007,0
Illinois,09/02/2007,0
Illinois,16/02/2007,0
Illinois,23/02/2007,0
Illinois,02/03/2007,0
Illinois,09/03/2007,0
Illinois,16/03/2007,0
Illinois,23/03/2007,0
Illinois,30/03/2007,0
Illinois,06/04/2007,0
Illinois,13/04/2007,0
Illinois,20/04/2007,0
Illinois,27/04/2007,0
Illinois,04/05/2007,0
Illinois,11/05/2007,0
Illinois,18/05/2007,0
Illinois,25/05/2007,0
Illinois,01/06/2007,0
Illinois,08/06/2007,0
Illinois,15/06/2007,0
Illinois,22/06/2007,0
Illinois,29/06/2007,0
Illinois,06/07/2007,0
Illinois,13/07/2007,0
Illinois,20/07/2007,0
Illinois,27/07/2007,0
Illinois,03/08/2007,0
Illinois,10/08/2007,0
Illinois,17/08/2007,1
Illinois,24/08/2007,1
Illinois,31/08/2007,1
Illinois,07/09/2007,1
Illinois,14/09/2007,1
Illinois,21/09/2007,1
Illinois,28/09/2007,0
Illinois,05/10/2007,0
Illinois,12/10/2007,0
Illinois,19/10/2007,0
Illinois,26/10/2007,0
Illinois,02/11/2007,0
Illinois,09/11/2007,0
Illinois,16/11/2007,0
Illinois,21/11/2007,0
Illinois,30/11/2007,0
Illinois,07/12/2007,0
Illinois,14/12/2007,0
Illinois,21/12/2007,0
Illinois,28/12/2007,0
Illinois,04/01/2008,0
Illinois,11/01/2008,0
Illinois,18/01/2008,0
Illinois,25/01/2008,0
Illinois,01/02/2008,0
Illinois,08/02/2008,0
Illinois,15/02/2008,0
Illinois,22/02/2008,0
Illinois,29/02/2008,0
Illinois,07/03/2008,0
Illinois,14/03/2008,0
Illinois,21/03/2008,0
Illinois,28/03/2008,0
Illinois,04/04/2008,0
Illinois,11/04/2008,0
Illinois,18/04/2008,0
Illinois,25/04/2008,0
Illinois,02/05/2008,0
Illinois,09/05/2008,1
Illinois,16/05/2008,1
Illinois,23/05/2008,1
Illinois,30/05/2008,1
Illinois,06/06/2008,0
Illinois,13/06/2008,0
Illinois,20/06/2008,0
Illinois,27/06/2008,1
Illinois,04/07/2008,1
Illinois,11/07/2008,1
Illinois,18/07/2008,1
Illinois,25/07/2008,1
Illinois,01/08/2008,1
Illinois,08/08/2008,1
Illinois,15/08/2008,1
Illinois,22/08/2008,1
Illinois,29/08/2008,1
Illinois,05/09/2008,0
Illinois,12/09/2008,0
Illinois,19/09/2008,0
Illinois,26/09/2008,1
Illinois,03/10/2008,1
Illinois,10/10/2008,1
Illinois,17/10/2008,1
Illinois,24/10/2008,1
Illinois,31/10/2008,1
Illinois,07/11/2008,1
Illinois,14/11/2008,1
Illinois,21/11/2008,1
Illinois,26/11/2008,1
Illinois,05/12/2008,1
Illinois,12/12/2008,0
Illinois,19/12/2008,0
Illinois,26/12/2008,0
Illinois,02/01/2009,0
Illinois,09/01/2009,0
Illinois,16/01/2009,0
Illinois,23/01/2009,0
Illinois,30/01/2009,0
Illinois,06/02/2009,0
Illinois,13/02/2009,1
Illinois,20/02/2009,1
Illinois,27/02/2009,1
Illinois,06/03/2009,1
Illinois,13/03/2009,1
Illinois,20/03/2009,1
Illinois,27/03/2009,1
Illinois,03/04/2009,1
Illinois,09/04/2009,1
Illinois,17/04/2009,1
Illinois,24/04/2009,1
Illinois,01/05/2009,1
Illinois,08/05/2009,1
Illinois,15/05/2009,1
Illinois,22/05/2009,1
Illinois,29/05/2009,1
Illinois,05/06/2009,1
Illinois,12/06/2009,0
Illinois,19/06/2009,1
Illinois,26/06/2009,1
Illinois,02/07/2009,1
Illinois,10/07/2009,1
Illinois,11/07/2009,1
Illinois,24/07/2009,1
Illinois,31/07/2009,2
Illinois,07/08/2009,2
Illinois,14/08/2009,2
Illinois,21/08/2009,2
Illinois,28/08/2009,2
Illinois,04/09/2009,2
Illinois,11/09/2009,2
Illinois,18/09/2009,1
Illinois,25/09/2009,1
Illinois,02/10/2009,1
Illinois,09/10/2009,0
Illinois,16/10/2009,0
Illinois,23/10/2009,0
Illinois,30/10/2009,1
Illinois,06/11/2009,1
Illinois,13/11/2009,1
Illinois,20/11/2009,1
Illinois,25/11/2009,0
Illinois,04/12/2009,0
Illinois,11/12/2009,0
Illinois,18/12/2009,0
Illinois,23/12/2009,0
Illinois,31/12/2009,0
Illinois,08/01/2010,0
Illinois,15/01/2010,0
Illinois,22/01/2010,0
Illinois,29/01/2010,1
Illinois,05/02/2010,1
Illinois,12/02/2010,1
Illinois,19/02/2010,1
Illinois,26/02/2010,2
Illinois,05/03/2010,2
Illinois,12/03/2010,2
Illinois,19/03/2010,2
Illinois,26/03/2010,2
Illinois,01/04/2010,2
Illinois,09/04/2010,2
Illinois,16/04/2010,2
Illinois,23/04/2010,2
Illinois,30/04/2010,2
Illinois,07/05/2010,2
Illinois,14/05/2010,2
Illinois,21/05/2010,2
Illinois,28/05/2010,1
Illinois,04/06/2010,2
Illinois,11/06/2010,2
Illinois,18/06/2010,2
Illinois,25/06/2010,2
Illinois,02/07/2010,2
Illinois,09/07/2010,2
Illinois,16/07/2010,2
Illinois,23/07/2010,2
Illinois,30/07/2010,2
Illinois,06/08/2010,2
Illinois,13/08/2010,2
Illinois,20/08/2010,2
Illinois,27/08/2010,2
Illinois,03/09/2010,2
Illinois,10/09/2010,2
Illinois,17/09/2010,1
Illinois,24/09/2010,1
Illinois,01/10/2010,1
Illinois,08/10/2010,2
Illinois,15/10/2010,2
Illinois,22/10/2010,2
Illinois,29/10/2010,2
Illinois,05/11/2010,2
Illinois,12/11/2010,2
Illinois,19/11/2010,2
Illinois,24/11/2010,3
Illinois,03/12/2010,3
Illinois,10/12/2010,4
Illinois,17/12/2010,4
Illinois,22/12/2010,2
Illinois,30/12/2010,0
Illinois,07/01/2011,0
Illinois,14/01/2011,2
Illinois,21/01/2011,1
Illinois,28/01/2011,1
Illinois,04/02/2011,0
Illinois,11/02/2011,0
Illinois,18/02/2011,0
Illinois,25/02/2011,0
Illinois,04/03/2011,0
Illinois,11/03/2011,0
Illinois,18/03/2011,0
Illinois,25/03/2011,0
Illinois,01/04/2011,0
Illinois,08/04/2011,0
Illinois,15/04/2011,0
Illinois,21/04/2011,1
Illinois,29/04/2011,1
Illinois,06/05/2011,1
Illinois,13/05/2011,1
Illinois,20/05/2011,1
Illinois,27/05/2011,1
Illinois,03/06/2011,1
Illinois,10/06/2011,1
Illinois,17/06/2011,1
Illinois,24/06/2011,1
Illinois,01/07/2011,1
Illinois,08/07/2011,1
Illinois,15/07/2011,1
Illinois,22/07/2011,2
Illinois,29/07/2011,2
Illinois,05/08/2011,3
Illinois,12/08/2011,3
Illinois,19/08/2011,3
Illinois,26/08/2011,3
Illinois,02/09/2011,3
Illinois,09/09/2011,2
Illinois,16/09/2011,3
Illinois,23/09/2011,3
Illinois,30/09/2011,4
Illinois,07/10/2011,4
Illinois,14/10/2011,1
Illinois,21/10/2011,1
Illinois,28/10/2011,1
Illinois,04/11/2011,1
Illinois,11/11/2011,1
Illinois,18/11/2011,1
Illinois,25/11/2011,1
Illinois,02/12/2011,2
Illinois,09/12/2011,2
Illinois,16/12/2011,2
Illinois,22/12/2011,2
Illinois,29/12/2011,2
Illinois,06/01/2012,2
Illinois,13/01/2012,3
Illinois,20/01/2012,2
Illinois,27/01/2012,2
Illinois,03/02/2012,2
Illinois,10/02/2012,1
Illinois,17/02/2012,2
Illinois,24/02/2012,2
Illinois,02/03/2012,1
Illinois,09/03/2012,1
Illinois,16/03/2012,1
Illinois,23/03/2012,1
Illinois,30/03/2012,1
Illinois,05/04/2012,1
Illinois,13/04/2012,1
Illinois,20/04/2012,1
Illinois,27/04/2012,1
Illinois,04/05/2012,1
Illinois,11/05/2012,1
Illinois,18/05/2012,1
Illinois,25/05/2012,1
Illinois,01/06/2012,0
Illinois,08/06/2012,0
Illinois,15/06/2012,0
Illinois,22/06/2012,0
Illinois,29/06/2012,0
Illinois,06/07/2012,0
Illinois,13/07/2012,0
Illinois,20/07/2012,0
Illinois,27/07/2012,0
Illinois,03/08/2012,0
Illinois,10/08/2012,1
Illinois,17/08/2012,1
Illinois,24/08/2012,1
Illinois,31/08/2012,1
